,Optimal_Affected_Component_Uid,Optimal_Failure,raw,cube,sqt,log10,ln,log2
2128,_SExXiucdEeet0YmmfbMwkw,CF1,26.2569,3.9171,6.0738,2.3283,4.2529,5.7083
2129,_SE23mOcdEeet0YmmfbMwkw,CF1,26.2059,3.8661,6.0228,2.4843,4.2019,5.6573
2130,_SE23gucdEeet0YmmfbMwkw,CF1,26.2039,3.8641,6.0208,2.4833,4.1999,5.6553
2131,_SExYKucdEeet0YmmfbMwkw,CF1,26.2589,3.9191,6.0758,2.3303,4.2549,5.7103
2132,_SE23vucdEeet0YmmfbMwkw,CF1,8.41,2.589,3.3984,1.5391,2.6484,3.53
2133,_SExXzOcdEeet0YmmfbMwkw,CF1,7.37,2.4619,3.1758,1.3741,2.4749,3.2974
2134,_SEz0R-cdEeet0YmmfbMwkw,CF1,61.9049,5.7514,10.1672,3.3733,6.2128,8.3646
2135,_SEu7jecdEeet0YmmfbMwkw,CF3,50.3632,5.2432,8.9793,3.1048,5.6869,7.6666
2136,_SE7Io-cdEeet0YmmfbMwkw,CF3,50.3602,5.2402,8.9763,3.1018,5.6839,7.6636
2137,_SE-MhecdEeet0YmmfbMwkw,CF3,50.3542,5.2342,8.9703,3.0958,5.6779,7.6576
2138,_SE23gucdEeet0YmmfbMwkw,CF1,26.2039,3.8641,6.0208,2.4833,4.1999,5.6553
2139,_SExYKucdEeet0YmmfbMwkw,CF3,26.2599,3.9201,6.0768,2.3313,4.2559,5.7113
2140,_SE1B6-cdEeet0YmmfbMwkw,CF1,26.2019,3.8621,6.0188,2.4823,4.1979,5.6533
2141,_SE5TmucdEeet0YmmfbMwkw,CF1,26.2149,3.8751,6.0318,2.4853,4.2109,5.6663
2142,_SE57PecdEeet0YmmfbMwkw,CF1,26.2129,3.8731,6.0298,2.2913,4.2089,5.6643
2143,_SE3efucdEeet0YmmfbMwkw,CF2,26.2089,3.8691,6.0258,2.2873,4.2049,5.6603
2144,_SEwJt-cdEeet0YmmfbMwkw,CF1,14.094,3.1531,4.4402,1.8823,3.3557,4.4799
2145,_SE56uecdEeet0YmmfbMwkw,CF2,8.413,2.592,3.4014,1.4741,2.6514,3.533
2146,_SE-zTOcdEeet0YmmfbMwkw,CF2,8.406,2.585,3.3944,1.4681,2.6444,3.526
2147,_SEx-rucdEeet0YmmfbMwkw,CF1,6.342,2.3381,2.9515,1.2792,2.2928,3.047
2148,_SFETJ-cdEeet0YmmfbMwkw,CF1,5.316,2.206,2.7121,1.175,2.0854,2.7579
2149,_SFLBz-cdEeet0YmmfbMwkw,CF3,5.331,2.221,2.7271,1.19,2.1004,2.7729
2150,_SEu7oecdEeet0YmmfbMwkw,CF1,630.8481,7.9195,63.1093,9.2279,19.8955,26.7023
2151,_SE23gucdEeet0YmmfbMwkw,CF1,26.2039,3.8641,6.0208,2.4833,4.1999,5.6553
2152,_SE23mOcdEeet0YmmfbMwkw,CF1,26.2059,3.8661,6.0228,2.4843,4.2019,5.6573
2153,_SEz0QOcdEeet0YmmfbMwkw,CF1,26.2639,3.9241,6.0808,2.4923,4.2599,5.7153
2154,_SEvinOcdEeet0YmmfbMwkw,CF1,26.2479,3.9081,6.0648,2.3193,4.2439,5.6993
2155,_SE23vucdEeet0YmmfbMwkw,CF1,8.41,2.589,3.3984,1.5391,2.6484,3.53
2156,_SEuUfecdEeet0YmmfbMwkw,CF1,7.369,2.4609,3.1748,1.3731,2.4739,3.2964
2157,_SEzNFecdEeet0YmmfbMwkw,CF1,1930.8826,71.6886,196.798,24.6113,55.6015,73.8341
2158,_SEz0QOcdEeet0YmmfbMwkw,CF2,26.2649,3.9251,6.0818,2.3353,4.2609,5.7163
2159,_SEzz3OcdEeet0YmmfbMwkw,CF1,8.439,2.618,3.4274,1.4981,2.6774,3.559
2160,_SEuUd-cdEeet0YmmfbMwkw,CF1,8.432,2.611,3.4204,1.4911,2.6704,3.552
2161,_SEuUbecdEeet0YmmfbMwkw,CF2,8.431,2.61,3.4194,1.5411,2.6694,3.551
2162,_SEz0d-cdEeet0YmmfbMwkw,CF2,6.345,2.3411,2.9545,1.2822,2.2958,3.05
2163,_SE0bNecdEeet0YmmfbMwkw,CF1,61.8899,5.7404,10.1522,3.3623,6.2018,8.3496
2164,_SE1B8ucdEeet0YmmfbMwkw,CF3,61.8909,5.7414,10.1532,3.3633,6.2028,8.3506
2165,_SE1CkucdEeet0YmmfbMwkw,CF1,61.8919,5.7424,10.1542,3.3643,6.2038,8.3516
2166,_SE2Qd-cdEeet0YmmfbMwkw,CF1,97.763,6.8379,13.0835,3.8192,7.1637,9.7411
2167,_SE23oOcdEeet0YmmfbMwkw,CF1,2200.4464,47.8059,128.7097,17.0776,37.9469,50.4564
2168,_SE3ehucdEeet0YmmfbMwkw,CF1,97.764,6.8389,13.0845,3.8202,7.1647,9.7421
2169,_SE2QWecdEeet0YmmfbMwkw,CF3,26.2069,3.8671,6.0238,2.2853,4.2029,5.6583
2170,_SE23gucdEeet0YmmfbMwkw,CF3,26.2049,3.8651,6.0218,2.2843,4.2009,5.6563
2171,_SE3eaOcdEeet0YmmfbMwkw,CF3,26.2079,3.8681,6.0248,2.2863,4.2039,5.6593
2172,_SE23HucdEeet0YmmfbMwkw,CF3,8.409,2.588,3.3974,1.4711,2.6474,3.529
2173,_SE23vucdEeet0YmmfbMwkw,CF3,8.411,2.59,3.3994,1.4721,2.6494,3.531
2174,_SE3epOcdEeet0YmmfbMwkw,CF3,8.412,2.591,3.4004,1.4731,2.6504,3.532
2175,_SE4FWecdEeet0YmmfbMwkw,CF2,102.301,43.1746,115.0481,15.7269,34.8071,46.3324
2176,_SE23iecdEeet0YmmfbMwkw,CF1,927.8561,46.7092,118.0617,18.6257,41.5845,55.1319
2177,_SE4F5ecdEeet0YmmfbMwkw,CF2,50.3582,5.2382,8.9743,3.0998,5.6819,7.6616
2178,_SExYNOcdEeet0YmmfbMwkw,CF2,50.3702,5.2502,8.9863,3.1118,5.6939,7.6736
2179,_SE1B9ecdEeet0YmmfbMwkw,CF2,50.3562,5.2362,8.9723,3.0978,5.6799,7.6596
2180,_SE3ehOcdEeet0YmmfbMwkw,CF1,41.3904,4.8504,8.0197,2.9204,59.3264,7.0785
2181,_SE4FUecdEeet0YmmfbMwkw,CF2,26.2099,3.8701,6.0268,2.2883,4.2059,5.6613
2182,_SE23lOcdEeet0YmmfbMwkw,CF1,14.091,3.1501,4.4382,1.8793,3.3527,4.4779
2183,_SE3equcdEeet0YmmfbMwkw,CF2,11.071,2.9388,3.9714,1.7502,3.0814,4.0833
2184,_SE3eiucdEeet0YmmfbMwkw,CF1,10.525,2.8594,3.8473,1.683,2.9866,3.9669
2185,_SEyloOcdEeet0YmmfbMwkw,CF2,8.437,2.616,3.4254,1.4961,2.6754,3.557
2186,_SEx-rucdEeet0YmmfbMwkw,CF2,6.343,2.3391,2.9525,1.2802,2.2938,3.048
2187,_SE4sz-cdEeet0YmmfbMwkw,CF1,27.9369,4.1735,6.4371,2.5562,4.5225,6.0176
2188,_SE5TtucdEeet0YmmfbMwkw,CF1,27.9379,4.1745,6.4381,2.5572,4.5235,6.0186
2189,_SE56qecdEeet0YmmfbMwkw,CF1,10.526,2.8604,3.8483,1.684,2.9876,3.9679
2190,_SE56w-cdEeet0YmmfbMwkw,CF2,8.414,2.593,3.4024,1.4751,2.6524,3.534
2191,_SE4sVecdEeet0YmmfbMwkw,CF2,7.363,2.4549,3.1688,1.3671,2.4679,3.2904
2192,_SE4s9ecdEeet0YmmfbMwkw,CF2,7.362,2.4539,3.1678,1.3661,2.4669,3.2894
2193,_SE5T3OcdEeet0YmmfbMwkw,CF2,7.364,2.4559,3.1698,1.3681,2.4689,3.2914
2194,_SE4GA-cdEeet0YmmfbMwkw,CF1,5.303,2.193,2.6991,1.162,2.0724,2.7449
2195,_SE8W5OcdEeet0YmmfbMwkw,CF3,61.8949,5.7454,10.1572,3.3673,6.2068,8.3546
2196,_SE7ItecdEeet0YmmfbMwkw,CF3,41.3944,4.8544,8.0237,2.9154,5.2784,7.0825
2197,_SE57J-cdEeet0YmmfbMwkw,CF1,26.2119,3.8721,6.0288,2.2903,4.2079,5.6633
2198,_SE57PecdEeet0YmmfbMwkw,CF3,26.2139,3.8741,6.0308,2.2923,4.2099,5.6653
2199,_SE6h2-cdEeet0YmmfbMwkw,CF1,26.2159,3.8761,6.0328,2.2933,4.2119,5.6673
2200,_SE6h8ecdEeet0YmmfbMwkw,CF3,26.2169,3.8771,6.0338,2.2943,4.2129,5.6683
2201,_SE7ImecdEeet0YmmfbMwkw,CF1,26.2179,3.8781,6.0348,2.4863,4.2139,5.6693
2202,_SE7wA-cdEeet0YmmfbMwkw,CF1,26.2189,3.8791,6.0358,2.2953,4.2149,5.6703
2203,_SE7wGecdEeet0YmmfbMwkw,CF3,26.2219,3.8821,6.0388,2.2983,4.2179,5.6733
2204,_SE57SecdEeet0YmmfbMwkw,CF1,10.527,2.8614,3.8493,1.685,2.9886,3.9689
2205,_SE6h_ecdEeet0YmmfbMwkw,CF1,10.528,2.8624,3.8503,1.686,2.9896,3.9699
2206,_SE7wJecdEeet0YmmfbMwkw,CF1,10.529,2.8634,3.8513,1.687,2.9906,3.9709
2207,_SE6hd-cdEeet0YmmfbMwkw,CF2,8.415,2.594,3.4034,1.4761,2.6534,3.535
2208,_SE6iF-cdEeet0YmmfbMwkw,CF2,8.416,2.595,3.4044,1.4771,2.6544,3.536
2209,_SE7wP-cdEeet0YmmfbMwkw,CF2,8.418,2.597,3.4064,1.4791,2.6564,3.538
2210,_SE7vpecdEeet0YmmfbMwkw,CF2,7.365,2.4569,3.1708,1.3691,2.4699,3.2924
2211,_SE7IwecdEeet0YmmfbMwkw,CF1,5.305,2.195,2.7011,1.164,2.0744,2.7469
2212,_SE8W-ecdEeet0YmmfbMwkw,CF1,27.9389,4.1755,6.4391,2.5832,4.5245,6.0196
2213,_SE8W3ecdEeet0YmmfbMwkw,CF1,26.2269,3.8871,6.0438,2.3023,4.2229,5.6783
2214,_SE8XfecdEeet0YmmfbMwkw,CF1,26.2289,3.8891,6.0458,2.3043,4.2249,5.6803
2215,_SE8Xk-cdEeet0YmmfbMwkw,CF1,26.2299,3.8901,6.0468,2.3053,4.2259,5.6813
2216,_SE8-HecdEeet0YmmfbMwkw,CF1,26.2239,3.8841,6.0408,2.3003,4.2199,5.6753
2217,_SE8-M-cdEeet0YmmfbMwkw,CF1,26.2249,3.8851,6.0418,2.3013,4.2209,5.6763
2218,_SE8Xn-cdEeet0YmmfbMwkw,CF1,10.531,2.8654,3.8533,1.689,2.9926,3.9729
2219,_SE8-P-cdEeet0YmmfbMwkw,CF1,10.53,2.8644,3.8523,1.688,2.9916,3.9719
2220,_SE89uecdEeet0YmmfbMwkw,CF2,8.42,2.599,3.4084,1.4811,2.6584,3.54
2221,_SE8-WecdEeet0YmmfbMwkw,CF2,8.419,2.598,3.4074,1.4801,2.6574,3.539
2222,_SE8XH-cdEeet0YmmfbMwkw,CF2,7.367,2.4589,3.1728,1.3711,2.4719,3.2944
2223,_SE8XBecdEeet0YmmfbMwkw,CF1,5.306,2.196,2.7021,1.165,2.0754,2.7479
2224,_SE-Ml-cdEeet0YmmfbMwkw,CF3,833.9874,57.6756,135.7838,26.2645,5.2734,78.4051
2225,_SE9kwOcdEeet0YmmfbMwkw,CF1,26.2319,3.8921,6.0488,2.4883,4.2279,5.6833
2226,_SE9k1ucdEeet0YmmfbMwkw,CF3,26.2309,3.8911,6.0478,2.3063,4.2269,5.6823
2227,_SE9lYOcdEeet0YmmfbMwkw,CF1,26.2329,3.8931,6.0498,2.4893,4.2289,5.6843
2228,_SE9lducdEeet0YmmfbMwkw,CF3,26.2349,3.8951,6.0518,2.3083,4.2309,5.6863
2229,_SE-L2-cdEeet0YmmfbMwkw,CF1,506.519,44.441,98.6202,22.459,50.9493,67.3492
2230,_SE-L8ecdEeet0YmmfbMwkw,CF3,26.1919,3.8521,6.0088,2.2733,4.1879,5.6433
2231,_SE-Me-cdEeet0YmmfbMwkw,CF1,26.1929,3.8531,6.0098,2.2743,4.1889,5.6443
2232,_SE-zGucdEeet0YmmfbMwkw,CF1,26.1969,3.8571,6.0138,2.2783,4.1929,5.6483
2233,_SE-zMOcdEeet0YmmfbMwkw,CF3,26.1999,3.8601,6.0168,2.2813,4.1959,5.6513
2234,_SE-zuucdEeet0YmmfbMwkw,CF1,26.2009,3.8611,6.0178,2.2823,4.1969,5.6523
2235,_SE-z0OcdEeet0YmmfbMwkw,CF3,26.1959,3.8561,6.0128,2.2773,4.1919,5.6473
2236,_SE_aPucdEeet0YmmfbMwkw,CF1,26.2389,3.8991,6.0558,2.3123,4.2349,5.6903
2237,_SE_aVOcdEeet0YmmfbMwkw,CF3,26.2399,3.9001,6.0568,2.3133,4.2359,5.6913
2238,_SE_a3ucdEeet0YmmfbMwkw,CF1,26.2369,3.8971,6.0538,2.3103,4.2329,5.6883
2239,_SE_a9OcdEeet0YmmfbMwkw,CF3,26.2379,3.8981,6.0548,2.3113,4.2339,5.6893
2240,_SFABYucdEeet0YmmfbMwkw,CF1,26.2699,3.9301,6.0868,2.3393,4.2659,5.7213
2241,_SFABeOcdEeet0YmmfbMwkw,CF3,26.2719,3.9321,6.0888,2.3413,4.2679,5.7233
2242,_SFACAucdEeet0YmmfbMwkw,CF1,26.2729,3.9331,6.0898,2.3423,4.2689,5.7243
2243,_SFACGOcdEeet0YmmfbMwkw,CF3,26.2749,3.9351,6.0918,2.3433,4.2709,5.7263
2244,_SE9k4ucdEeet0YmmfbMwkw,CF1,10.532,2.8664,3.8543,1.69,2.9936,3.9739
2245,_SE9lgucdEeet0YmmfbMwkw,CF1,10.533,2.8674,3.8553,1.691,2.9946,3.9749
2246,_SE-L_ecdEeet0YmmfbMwkw,CF1,10.522,2.8564,3.8443,1.68,2.9836,3.9639
2247,_SE-zPOcdEeet0YmmfbMwkw,CF1,10.524,2.8584,3.8463,1.682,2.9856,3.9659
2248,_SE-z3OcdEeet0YmmfbMwkw,CF1,10.523,2.8574,3.8453,1.681,2.9846,3.9649
2249,_SE_aYOcdEeet0YmmfbMwkw,CF1,10.534,2.8684,3.8563,1.692,2.9956,3.9759
2250,_SE_bAOcdEeet0YmmfbMwkw,CF1,10.535,2.8694,3.8573,1.693,2.9966,3.9769
2251,_SFABhOcdEeet0YmmfbMwkw,CF1,10.538,2.8714,3.8603,1.696,2.9996,3.9799
2252,_SFACJOcdEeet0YmmfbMwkw,CF1,10.539,2.8724,3.8613,1.697,3.0006,3.9809
2253,_SE9k_OcdEeet0YmmfbMwkw,CF2,8.422,2.601,3.4104,1.4831,2.6604,3.542
2254,_SE9lnOcdEeet0YmmfbMwkw,CF2,8.423,2.602,3.4114,1.4841,2.6614,3.543
2255,_SE-MF-cdEeet0YmmfbMwkw,CF2,8.404,2.583,3.3924,1.4661,2.6424,3.524
2256,_SE-zVucdEeet0YmmfbMwkw,CF2,8.407,2.586,3.3954,1.4691,2.6454,3.527
2257,_SE-z9ucdEeet0YmmfbMwkw,CF2,8.405,2.584,3.3934,1.4671,2.6434,3.525
2258,_SE_aeucdEeet0YmmfbMwkw,CF2,8.424,2.603,3.4124,1.4851,2.6624,3.544
2259,_SE_bGucdEeet0YmmfbMwkw,CF2,8.425,2.604,3.4134,1.4861,2.6634,3.545
2260,_SFABnucdEeet0YmmfbMwkw,CF2,8.44,2.619,3.4284,1.4991,2.6784,3.56
2261,_SFACPucdEeet0YmmfbMwkw,CF2,8.441,2.62,3.4294,1.5001,2.6794,3.561
2262,_SE-MvecdEeet0YmmfbMwkw,CF2,7.361,2.4529,3.1668,1.3651,2.4659,3.2884
2263,_SE-Mo-cdEeet0YmmfbMwkw,CF1,5.0,1.71,2.2361,1.161,1.6094,2.3219
2264,_SE7wH-cdEeet0YmmfbMwkw,CF2,41.3954,4.8554,8.0247,2.9164,5.2794,7.0835
2265,_SE7Iq-cdEeet0YmmfbMwkw,CF1,368.0299,32.8228,71.9096,16.769,37.5431,49.6237
2266,_SE7ImecdEeet0YmmfbMwkw,CF1,26.2179,3.8781,6.0348,2.4863,4.2139,5.6693
2267,_SE7wA-cdEeet0YmmfbMwkw,CF2,26.2199,3.8801,6.0368,2.2963,4.2159,5.6713
2268,_SE8W7-cdEeet0YmmfbMwkw,CF1,14.093,3.1521,4.4392,1.8813,3.3547,4.4789
2269,_SE7wNecdEeet0YmmfbMwkw,CF2,8.417,2.596,3.4054,1.4781,2.6554,3.537
2270,_SE8XCucdEeet0YmmfbMwkw,CF1,8.421,2.6,3.4094,1.4821,2.6594,3.541
2271,_SE7vtucdEeet0YmmfbMwkw,CF1,7.366,2.4579,3.1718,1.3701,2.4709,3.2934
2272,_SE8XJecdEeet0YmmfbMwkw,CF1,5.307,2.197,2.7031,1.166,2.0764,2.7489
2273,_SFAoa-cdEeet0YmmfbMwkw,CF1,26.2759,3.9361,6.0928,2.4953,4.2719,5.7273
2274,_SFAogecdEeet0YmmfbMwkw,CF1,26.2769,3.9371,6.0938,2.3443,4.2729,5.7283
2275,_SFApC-cdEeet0YmmfbMwkw,CF1,26.2779,3.9381,6.0948,2.4963,4.2739,5.7293
2276,_SFApIecdEeet0YmmfbMwkw,CF1,26.2789,3.9391,6.0958,2.3453,4.2749,5.7303
2277,_SFBPaucdEeet0YmmfbMwkw,CF1,26.2869,3.9471,6.1038,2.3523,4.2829,5.7383
2278,_SFBPgOcdEeet0YmmfbMwkw,CF1,26.2879,3.9481,6.1048,2.3533,4.2839,5.7393
2279,_SFB2iucdEeet0YmmfbMwkw,CF1,26.2809,3.9411,6.0978,2.3473,4.2769,5.7323
2280,_SFB2oOcdEeet0YmmfbMwkw,CF1,26.2829,3.9431,6.0998,2.3493,4.2789,5.7343
2281,_SFB3KucdEeet0YmmfbMwkw,CF1,26.2849,3.9451,6.1018,2.4973,4.2809,5.7363
2282,_SFB3QOcdEeet0YmmfbMwkw,CF1,26.2859,3.9461,6.1028,2.3513,4.2819,5.7373
2283,_SFAojecdEeet0YmmfbMwkw,CF1,10.54,2.8564,3.8623,1.698,3.0016,3.9819
2284,_SFApLecdEeet0YmmfbMwkw,CF1,10.541,2.8734,3.8633,1.699,3.0026,3.9829
2285,_SFBPjOcdEeet0YmmfbMwkw,CF1,10.544,2.8764,3.8663,1.702,3.0056,3.9859
2286,_SFB2rOcdEeet0YmmfbMwkw,CF1,10.542,2.8744,3.8643,1.7,3.0036,3.9839
2287,_SFB3TOcdEeet0YmmfbMwkw,CF1,10.543,2.8754,3.8653,1.701,3.0046,3.9849
2288,_SFAop-cdEeet0YmmfbMwkw,CF2,8.443,2.622,3.4314,1.5021,2.6814,3.563
2289,_SFApR-cdEeet0YmmfbMwkw,CF2,8.444,2.623,3.4324,1.5031,2.6824,3.564
2290,_SFBPpucdEeet0YmmfbMwkw,CF2,8.448,2.627,3.4364,1.5061,2.6864,3.568
2291,_SFB2xucdEeet0YmmfbMwkw,CF2,8.446,2.625,3.4344,1.5421,2.6844,3.566
2292,_SFB3ZucdEeet0YmmfbMwkw,CF2,8.447,2.626,3.4354,1.5051,2.6854,3.567
2293,_SFCdmOcdEeet0YmmfbMwkw,CF1,26.2909,3.9511,6.1078,2.3563,4.2869,5.7423
2294,_SFCdrucdEeet0YmmfbMwkw,CF3,26.2929,3.9531,6.1098,2.3583,4.2889,5.7443
2295,_SFCeOOcdEeet0YmmfbMwkw,CF1,26.2949,3.9551,6.1118,2.3603,4.2909,5.7463
2296,_SFCeTucdEeet0YmmfbMwkw,CF3,26.2969,3.9571,6.1138,2.3623,4.2929,5.7483
2297,_SFDEt-cdEeet0YmmfbMwkw,CF1,26.2979,3.9581,6.1148,2.3633,4.2939,5.7493
2298,_SFDEzecdEeet0YmmfbMwkw,CF3,26.2999,3.9601,6.1168,2.3653,4.2959,5.7513
2299,_SFDFV-cdEeet0YmmfbMwkw,CF1,26.3009,3.9611,6.1178,2.3663,4.2969,5.7523
2300,_SFDFbecdEeet0YmmfbMwkw,CF3,26.3029,3.9631,6.1198,2.3683,4.2989,5.7543
2301,_SFDrv-cdEeet0YmmfbMwkw,CF1,26.3049,3.9651,6.1218,2.3703,4.3009,5.7563
2302,_SFDr1ecdEeet0YmmfbMwkw,CF3,26.3039,3.9641,6.1208,2.3693,4.2999,5.7553
2303,_SFDsX-cdEeet0YmmfbMwkw,CF1,26.3069,3.9671,6.1238,2.3723,4.3029,5.7583
2304,_SFDsdecdEeet0YmmfbMwkw,CF3,26.3109,3.9711,6.1278,2.3763,4.3069,5.7623
2305,_SFDs_-cdEeet0YmmfbMwkw,CF1,26.3089,3.9691,6.1258,2.3743,4.3049,5.7603
2306,_SFESdecdEeet0YmmfbMwkw,CF3,26.3229,3.9831,6.1398,2.3863,4.3189,5.7743
2307,_SFES_-cdEeet0YmmfbMwkw,CF1,26.3199,3.9801,6.1368,2.3833,4.3159,5.7713
2308,_SFETFecdEeet0YmmfbMwkw,CF3,26.3239,3.9841,6.1408,2.3873,4.3199,5.7753
2309,_SFE50OcdEeet0YmmfbMwkw,CF1,26.3119,3.9721,6.1288,2.4983,4.3079,5.7633
2310,_SFE55ucdEeet0YmmfbMwkw,CF3,26.3129,3.9731,6.1298,2.3773,4.3089,5.7643
2311,_SFE6cOcdEeet0YmmfbMwkw,CF1,26.3169,3.9771,6.1338,2.4993,4.3129,5.7683
2312,_SFE6hucdEeet0YmmfbMwkw,CF3,26.3189,3.9791,6.1358,2.3823,4.3149,5.7703
2313,_SFFhCOcdEeet0YmmfbMwkw,CF1,26.3249,3.9851,6.1418,2.5003,4.3209,5.7763
2314,_SFFhHucdEeet0YmmfbMwkw,CF3,26.3259,3.9861,6.1428,2.3883,4.3219,5.7773
2315,_SFFhqOcdEeet0YmmfbMwkw,CF1,26.3269,3.9871,6.1438,2.3893,4.3229,5.7783
2316,_SFFhvucdEeet0YmmfbMwkw,CF3,26.3289,3.9891,6.1458,2.3913,4.3249,5.7803
2317,_SFGH8ucdEeet0YmmfbMwkw,CF1,26.3299,3.9901,6.1468,2.3923,4.3259,5.7813
2318,_SFGICOcdEeet0YmmfbMwkw,CF3,26.3309,3.9911,6.1478,2.3933,4.3269,5.7823
2319,_SFGIkucdEeet0YmmfbMwkw,CF1,26.3319,3.9921,6.1488,2.5013,4.3279,5.7833
2320,_SFGIqOcdEeet0YmmfbMwkw,CF3,26.3339,3.9941,6.1508,2.3953,4.3299,5.7853
2321,_SFGuu-cdEeet0YmmfbMwkw,CF1,26.3369,3.9971,6.1538,2.5033,4.3329,5.7883
2322,_SFGu0ecdEeet0YmmfbMwkw,CF3,26.3359,3.9961,6.1528,2.3963,4.3319,5.7873
2323,_SFGvW-cdEeet0YmmfbMwkw,CF1,26.3399,4.0001,6.1568,2.3993,4.3359,5.7913
2324,_SFGvcecdEeet0YmmfbMwkw,CF3,26.3409,4.0011,6.1578,2.4003,4.3369,5.7923
2325,_SFGv--cdEeet0YmmfbMwkw,CF1,26.3379,3.9981,6.1548,2.3973,4.3339,5.7893
2326,_SFGwEecdEeet0YmmfbMwkw,CF3,26.3419,4.0021,6.1588,2.4013,4.3379,5.7933
2327,_SFGwm-cdEeet0YmmfbMwkw,CF1,26.3439,4.0041,6.1608,2.5053,4.3399,5.7953
2328,_SFHVy-cdEeet0YmmfbMwkw,CF3,26.3459,4.0061,6.1628,2.4033,4.3419,5.7973
2329,_SFCduucdEeet0YmmfbMwkw,CF1,10.545,2.8774,3.8673,1.703,3.0066,3.9869
2330,_SFCeWucdEeet0YmmfbMwkw,CF1,10.546,2.8784,3.8683,1.704,3.0076,3.9879
2331,_SFDE2ecdEeet0YmmfbMwkw,CF1,10.547,2.8794,3.8693,1.705,3.0086,3.9889
2332,_SFDFeecdEeet0YmmfbMwkw,CF1,10.548,2.8804,3.8703,1.706,3.0096,3.9899
2333,_SFDr4ecdEeet0YmmfbMwkw,CF1,10.549,2.8814,3.8713,1.707,3.0106,3.9909
2334,_SFDsgecdEeet0YmmfbMwkw,CF1,10.55,2.8824,3.8723,1.708,3.0116,3.9919
2335,_SFESgecdEeet0YmmfbMwkw,CF1,10.553,2.8854,3.8753,1.711,3.0146,3.9949
2336,_SFETIecdEeet0YmmfbMwkw,CF1,10.554,2.8864,3.8763,1.712,3.0156,3.9959
2337,_SFE58ucdEeet0YmmfbMwkw,CF1,10.551,2.8834,3.8733,1.709,3.0126,3.9929
2338,_SFE6kucdEeet0YmmfbMwkw,CF1,10.552,2.8844,3.8743,1.71,3.0136,3.9939
2339,_SFFhKucdEeet0YmmfbMwkw,CF1,10.555,2.8874,3.8773,1.713,3.0166,3.9969
2340,_SFFhyucdEeet0YmmfbMwkw,CF1,10.556,2.8884,3.8783,1.714,3.0176,3.9979
2341,_SFGIFOcdEeet0YmmfbMwkw,CF1,10.557,2.8894,3.8793,1.715,3.0186,3.9989
2342,_SFGItOcdEeet0YmmfbMwkw,CF1,10.558,2.8904,3.8803,1.716,3.0196,3.9999
2343,_SFGu3ecdEeet0YmmfbMwkw,CF1,10.56,2.8924,3.8823,1.718,3.0216,4.0019
2344,_SFGvfecdEeet0YmmfbMwkw,CF1,10.562,2.8944,3.8843,1.72,3.0236,4.0039
2345,_SFGwHecdEeet0YmmfbMwkw,CF1,10.563,2.8954,3.8853,1.721,3.0246,4.0049
2346,_SFHV1-cdEeet0YmmfbMwkw,CF1,10.564,2.8964,3.8863,1.722,3.0256,4.0059
2347,_SFCd5ucdEeet0YmmfbMwkw,CF2,9.496,2.7551,3.656,1.6082,2.8522,3.7859
2348,_SFDEZecdEeet0YmmfbMwkw,CF2,9.498,2.7571,3.658,1.6102,2.8542,3.7879
2349,_SFDFBecdEeet0YmmfbMwkw,CF2,9.499,2.7581,3.659,1.6112,2.8552,3.7889
2350,_SFDrbecdEeet0YmmfbMwkw,CF2,9.5,2.7591,3.66,1.6122,2.8562,3.7899
2351,_SFDsDecdEeet0YmmfbMwkw,CF2,9.501,2.7601,3.661,1.6132,2.8572,3.7909
2352,_SFDsrecdEeet0YmmfbMwkw,CF2,9.502,2.7611,3.662,1.6142,2.8582,3.7919
2353,_SFESrecdEeet0YmmfbMwkw,CF2,9.504,2.7631,3.664,1.6162,2.8602,3.7939
2354,_SFETTecdEeet0YmmfbMwkw,CF2,9.505,2.7641,3.665,1.6172,2.8612,3.7949
2355,_SFE6HucdEeet0YmmfbMwkw,CF2,9.503,2.7621,3.663,1.6152,2.8592,3.7929
2356,_SFFgtucdEeet0YmmfbMwkw,CF2,9.506,2.7651,3.666,1.6182,2.8622,3.7959
2357,_SFFhVucdEeet0YmmfbMwkw,CF2,9.507,2.7661,3.667,1.6192,2.8632,3.7969
2358,_SFGHoOcdEeet0YmmfbMwkw,CF2,9.508,2.7671,3.668,1.6202,2.8642,3.7979
2359,_SFGIQOcdEeet0YmmfbMwkw,CF2,9.51,2.7691,3.67,1.6222,2.8662,3.7999
2360,_SFGI4OcdEeet0YmmfbMwkw,CF2,9.509,2.7681,3.669,1.6212,2.8652,3.7989
2361,_SFGvCecdEeet0YmmfbMwkw,CF2,9.511,2.7701,3.671,1.6232,2.8672,3.8009
2362,_SFGvqecdEeet0YmmfbMwkw,CF2,9.512,2.7711,3.672,1.6242,2.8682,3.8019
2363,_SFGwSecdEeet0YmmfbMwkw,CF2,9.513,2.7721,3.673,1.6252,2.8692,3.8029
2364,_SFHWA-cdEeet0YmmfbMwkw,CF2,9.514,2.7731,3.674,1.6262,2.8702,3.8039
2365,_SFCd1OcdEeet0YmmfbMwkw,CF2,8.449,2.628,3.4374,1.5071,2.6874,3.569
2366,_SFDEU-cdEeet0YmmfbMwkw,CF2,8.451,2.63,3.4394,1.5441,2.6894,3.571
